Time,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15,Component 16,Component 17,Component 18,Component 19,
2283.000000,1.750345e+02,6.034766e-01,8.772671e-02,-1.419518e+00,1.641584e+01,1.979583e+02,9.130819e-02,-1.795434e-02,-2.551116e-03,2.225266e-01,1.593322e-01,6.196125e-01,-5.281024e-02,2.134323e-03,5.068039e-04,4.146252e-01,-6.682331e-01,-5.873287e-01,2.231127e-01,
2284.000000,1.751248e+02,5.837977e-01,8.532328e-02,-1.210399e+00,1.657204e+01,1.985526e+02,8.926585e-02,-2.140095e-02,-2.252799e-03,1.956004e-01,1.529197e-01,5.689785e-01,-5.281009e-02,2.129271e-03,5.056320e-04,4.090469e-01,-6.523611e-01,-6.042670e-01,2.348419e-01,
2285.000000,1.752129e+02,5.607919e-01,8.329858e-02,-1.032354e+00,1.671444e+01,1.991000e+02,8.703160e-02,-2.460863e-02,-1.797159e-03,1.604562e-01,1.317423e-01,5.260632e-01,-5.280994e-02,2.124231e-03,5.044629e-04,4.031819e-01,-6.360340e-01,-6.207845e-01,2.464051e-01,
2286.000000,1.752988e+02,5.346741e-01,8.167254e-02,-8.901428e-01,1.683167e+01,1.996098e+02,8.463818e-02,-2.762501e-02,-1.456911e-03,1.239786e-01,1.027212e-01,4.935707e-01,-5.280978e-02,2.119203e-03,5.032965e-04,3.970341e-01,-6.192632e-01,-6.368696e-01,2.577942e-01,
2287.000000,1.753822e+02,5.056433e-01,8.029989e-02,-7.840122e-01,1.692195e+01,2.000901e+02,8.212413e-02,-3.043397e-02,-1.290064e-03,8.828528e-02,7.794001e-02,4.670213e-01,-5.280963e-02,2.114188e-03,5.021328e-04,3.906079e-01,-6.020604e-01,-6.525111e-01,2.690014e-01,
2288.000000,1.754630e+02,4.739249e-01,7.903111e-02,-7.138006e-01,1.699153e+01,2.005478e+02,7.954849e-02,-3.299987e-02,-1.248608e-03,5.212370e-02,6.130132e-02,4.485720e-01,-5.280948e-02,2.109184e-03,5.009718e-04,3.839077e-01,-5.844377e-01,-6.676980e-01,2.800188e-01,
2289.000000,1.755413e+02,4.397767e-01,7.776945e-02,-6.803629e-01,1.704670e+01,2.009910e+02,7.698425e-02,-3.529331e-02,-1.275155e-03,1.473776e-02,4.905423e-02,4.377940e-01,-5.280933e-02,2.104193e-03,4.998135e-04,3.769381e-01,-5.664074e-01,-6.824198e-01,2.908389e-01,
2290.000000,1.756170e+02,4.034828e-01,7.647644e-02,-6.846175e-01,1.709004e+01,2.014263e+02,7.449791e-02,-3.729117e-02,-1.310653e-03,-2.324744e-02,3.763969e-02,4.329221e-01,-5.280918e-02,2.099213e-03,4.986578e-04,3.697040e-01,-5.479822e-01,-6.966661e-01,3.014540e-01,
2291.000000,1.756903e+02,3.653467e-01,7.517173e-02,-7.265572e-01,1.712278e+01,2.018609e+02,7.213605e-02,-3.897782e-02,-1.298034e-03,-6.061990e-02,2.786004e-02,4.365015e-01,-5.280903e-02,2.094246e-03,4.975048e-04,3.622103e-01,-5.291750e-01,-7.104271e-01,3.118568e-01,
2292.000000,1.757614e+02,3.256828e-01,7.392675e-02,-8.052344e-01,1.714867e+01,2.023047e+02,6.992840e-02,-4.034668e-02,-1.190808e-03,-9.672114e-02,2.400006e-02,4.511929e-01,-5.280888e-02,2.089290e-03,4.963545e-04,3.544622e-01,-5.099988e-01,-7.236930e-01,3.220401e-01,
2293.000000,1.758303e+02,2.848088e-01,7.285394e-02,-9.196854e-01,1.717451e+01,2.027639e+02,6.790310e-02,-4.139830e-02,-9.534607e-04,-1.321795e-01,2.775308e-02,4.669924e-01,-5.280874e-02,2.084346e-03,4.952068e-04,3.464652e-01,-4.904673e-01,-7.364547e-01,3.319969e-01,
2294.000000,1.758973e+02,2.430374e-01,7.208703e-02,-1.069530e+00,1.720394e+01,2.032304e+02,6.609948e-02,-4.214186e-02,-5.791723e-04,-1.675092e-01,3.105200e-02,4.658059e-01,-5.280859e-02,2.079415e-03,4.940618e-04,3.382248e-01,-4.705939e-01,-7.487031e-01,3.417201e-01,
2295.000000,1.759626e+02,2.006563e-01,7.171137e-02,-1.253240e+00,1.723066e+01,2.036871e+02,6.455591e-02,-4.261820e-02,-1.724102e-04,-1.998687e-01,2.224173e-02,4.475076e-01,-5.280844e-02,2.074495e-03,4.929195e-04,3.297467e-01,-4.503927e-01,-7.604298e-01,3.512032e-01,
2296.000000,1.760265e+02,1.578880e-01,7.163638e-02,-1.465002e+00,1.724062e+01,2.041255e+02,6.330305e-02,-4.291721e-02,1.975269e-05,-2.235651e-01,-2.440321e-03,4.294942e-01,-5.280830e-02,2.069587e-03,4.917798e-04,3.210367e-01,-4.298778e-01,-7.716265e-01,3.604395e-01,
2297.000000,1.760894e+02,1.148584e-01,7.152219e-02,-1.693680e+00,1.722044e+01,2.045545e+02,6.237296e-02,-4.314178e-02,-2.524253e-04,-2.336703e-01,-3.797476e-02,4.286259e-01,-5.280815e-02,2.064690e-03,4.906427e-04,3.121010e-01,-4.090635e-01,-7.822855e-01,3.694227e-01,
2298.000000,1.761514e+02,7.160698e-02,7.084633e-02,-1.924680e+00,1.716460e+01,2.049922e+02,6.176671e-02,-4.336111e-02,-1.103798e-03,-2.282118e-01,-7.368732e-02,4.469291e-01,-5.280801e-02,2.059806e-03,4.895082e-04,3.029458e-01,-3.879644e-01,-7.923992e-01,3.781464e-01,
2299.000000,1.762130e+02,2.813721e-02,6.907377e-02,-2.143511e+00,1.707884e+01,2.054496e+02,6.146912e-02,-4.357834e-02,-2.444435e-03,-2.093603e-01,-9.771426e-02,4.677516e-01,-5.280786e-02,2.054933e-03,4.883764e-04,2.935773e-01,-3.665952e-01,-8.019606e-01,3.866047e-01,
2300.000000,1.762745e+02,-1.552135e-02,6.583908e-02,-2.339195e+00,1.697761e+01,2.059175e+02,6.145906e-02,-4.373819e-02,-4.025967e-03,-1.819608e-01,-1.046285e-01,4.678911e-01,-5.280772e-02,2.050072e-03,4.872472e-04,2.840022e-01,-3.449709e-01,-8.109630e-01,3.947917e-01,
2301.000000,1.763361e+02,-5.928141e-02,6.101565e-02,-2.504872e+00,1.687439e+01,2.063730e+02,6.172425e-02,-4.378101e-02,-5.620524e-03,-1.493626e-01,-1.017626e-01,4.428866e-01,-5.280758e-02,2.045223e-03,4.861206e-04,2.742270e-01,-3.231066e-01,-8.194002e-01,4.027018e-01,
2302.000000,1.763981e+02,-1.030045e-01,5.466255e-02,-2.635663e+00,1.677645e+01,2.068022e+02,6.225196e-02,-4.366395e-02,-7.084541e-03,-1.121879e-01,-9.409259e-02,4.156793e-01,-5.280744e-02,2.040385e-03,4.849966e-04,2.642587e-01,-3.010176e-01,-8.272661e-01,4.103295e-01,
2303.000000,1.764607e+02,-1.465157e-01,4.695517e-02,-2.726968e+00,1.669004e+01,2.072136e+02,6.301949e-02,-4.335729e-02,-8.328656e-03,-7.039190e-02,-7.865696e-02,4.071995e-01,-5.280729e-02,2.035559e-03,4.838752e-04,2.541040e-01,-2.787194e-01,-8.345553e-01,4.176695e-01,
2304.000000,1.765242e+02,-1.896190e-01,3.812866e-02,-2.774378e+00,1.662535e+01,2.076279e+02,6.400176e-02,-4.284803e-02,-9.322807e-03,-2.440568e-02,-5.063756e-02,4.215248e-01,-5.280715e-02,2.030745e-03,4.827564e-04,2.437701e-01,-2.562275e-01,-8.412627e-01,4.247168e-01,
2305.000000,1.765888e+02,-2.321138e-01,2.841676e-02,-2.774553e+00,1.659634e+01,2.080627e+02,6.517616e-02,-4.214025e-02,-1.009979e-02,2.406279e-02,-7.293808e-03,4.481245e-01,-5.280701e-02,2.025942e-03,4.816402e-04,2.332642e-01,-2.335577e-01,-8.473837e-01,4.314664e-01,
2306.000000,1.766547e+02,-2.738080e-01,1.800384e-02,-2.726952e+00,1.661639e+01,2.085237e+02,6.652631e-02,-4.124707e-02,-1.072527e-02,7.111791e-02,4.744176e-02,4.738969e-01,-5.280688e-02,2.021150e-03,4.805266e-04,2.225936e-01,-2.107258e-01,-8.529138e-01,4.379138e-01,
2307.000000,1.767220e+02,-3.145199e-01,7.022128e-03,-2.635484e+00,1.668997e+01,2.090113e+02,6.805949e-02,-4.017554e-02,-1.123741e-02,1.117692e-01,9.965104e-02,5.013847e-01,-5.280674e-02,2.016370e-03,4.794155e-04,2.117656e-01,-1.877477e-01,-8.578493e-01,4.440545e-01,
2308.000000,1.767909e+02,-3.540651e-01,-4.399178e-03,-2.507781e+00,1.680908e+01,2.095308e+02,6.979008e-02,-3.891374e-02,-1.160427e-02,1.435870e-01,1.385074e-01,5.375142e-01,-5.280660e-02,2.011602e-03,4.783070e-04,2.007880e-01,-1.646397e-01,-8.621867e-01,4.498843e-01,
2309.000000,1.768616e+02,-3.922474e-01,-1.610081e-02,-2.351839e+00,1.696385e+01,2.100778e+02,7.172541e-02,-3.744954e-02,-1.179765e-02,1.682503e-01,1.710419e-01,5.561983e-01,-5.280646e-02,2.006845e-03,4.772011e-04,1.896682e-01,-1.414177e-01,-8.659229e-01,4.553991e-01,
2310.000000,1.769344e+02,-4.288366e-01,-2.783437e-02,-2.176329e+00,1.715567e+01,2.106150e+02,7.384163e-02,-3.572690e-02,-1.166645e-02,1.826802e-01,2.126680e-01,5.178147e-01,-5.280633e-02,2.002100e-03,4.760977e-04,1.784141e-01,-1.180980e-01,-8.690553e-01,4.605952e-01,
2311.000000,1.770094e+02,-4.635217e-01,-3.911718e-02,-1.995603e+00,1.739277e+01,2.110883e+02,7.614381e-02,-3.364086e-02,-1.089477e-02,1.786509e-01,2.615236e-01,4.287144e-01,-5.280619e-02,1.997366e-03,4.749969e-04,1.670335e-01,-9.469688e-02,-8.715817e-01,4.654690e-01,
2312.000000,1.770868e+02,-4.959187e-01,-4.927892e-02,-1.828190e+00,1.767685e+01,2.114739e+02,7.865644e-02,-3.115085e-02,-9.425269e-03,1.560854e-01,3.066003e-01,3.427435e-01,-5.280605e-02,1.992643e-03,4.738986e-04,1.555343e-01,-7.123077e-02,-8.735004e-01,4.700172e-01,
2313.000000,1.771668e+02,-5.256473e-01,-5.775653e-02,-1.689002e+00,1.800376e+01,2.117955e+02,8.136295e-02,-2.830430e-02,-7.528360e-03,1.222467e-01,3.472169e-01,3.007513e-01,-5.280592e-02,1.987932e-03,4.728029e-04,1.439245e-01,-4.771601e-02,-8.748099e-01,4.742366e-01,
2314.000000,1.772496e+02,-5.523895e-01,-6.428853e-02,-1.584915e+00,1.836846e+01,2.121045e+02,8.421915e-02,-2.517886e-02,-5.536891e-03,8.596725e-02,3.820964e-01,3.176535e-01,-5.280579e-02,1.983232e-03,4.717097e-04,1.322123e-01,-2.416904e-02,-8.755094e-01,4.781243e-01,
2315.000000,1.773353e+02,-5.759380e-01,-6.903746e-02,-1.510564e+00,1.875739e+01,2.124593e+02,8.712693e-02,-2.191791e-02,-3.966227e-03,6.289966e-02,3.955132e-01,3.922740e-01,-5.280565e-02,1.978543e-03,4.706190e-04,1.204058e-01,-6.063093e-04,-8.755983e-01,4.816778e-01,
2316.000000,1.774238e+02,-5.962081e-01,-7.260971e-02,-1.447250e+00,1.914315e+01,2.128967e+02,8.990537e-02,-1.862164e-02,-3.181913e-03,6.382479e-02,3.759162e-01,4.822449e-01,-5.280552e-02,1.973865e-03,4.695308e-04,1.085132e-01,2.295573e-02,-8.750765e-01,4.848946e-01,
2317.000000,1.775149e+02,-6.131029e-01,-7.559174e-02,-1.378623e+00,1.950738e+01,2.133998e+02,9.235252e-02,-1.516623e-02,-2.783184e-03,7.342996e-02,3.526444e-01,5.235669e-01,-5.280539e-02,1.969199e-03,4.684452e-04,9.654282e-02,4.650061e-02,-8.739445e-01,4.877724e-01,
2318.000000,1.776083e+02,-6.264280e-01,-7.823090e-02,-1.300981e+00,1.985727e+01,2.139111e+02,9.435121e-02,-1.148261e-02,-2.495853e-03,8.184535e-02,3.472699e-01,4.984426e-01,-5.280526e-02,1.964544e-03,4.673621e-04,8.450305e-02,7.001190e-02,-8.722029e-01,4.903095e-01,
2319.000000,1.777033e+02,-6.359671e-01,-8.064120e-02,-1.215190e+00,2.020870e+01,2.143747e+02,9.580845e-02,-7.614172e-03,-2.309514e-03,8.963198e-02,3.555192e-01,4.292842e-01,-5.280513e-02,1.959900e-03,4.662815e-04,7.240292e-02,9.347190e-02,-8.698532e-01,4.925039e-01,
2320.000000,1.777995e+02,-6.415708e-01,-8.291182e-02,-1.121445e+00,2.056867e+01,2.147674e+02,9.662651e-02,-3.616022e-03,-2.217810e-03,9.784757e-02,3.645171e-01,3.561512e-01,-5.280500e-02,1.955267e-03,4.652033e-04,6.025034e-02,1.168653e-01,-8.668968e-01,4.943542e-01,
2321.000000,1.778960e+02,-6.430893e-01,-8.497348e-02,-1.023742e+00,2.093090e+01,2.151049e+02,9.673667e-02,5.275033e-04,-1.987924e-03,1.004059e-01,3.644248e-01,3.068175e-01,-5.280487e-02,1.950646e-03,4.641277e-04,4.805435e-02,1.401746e-01,-8.633361e-01,4.958593e-01,
2322.000000,1.779924e+02,-6.404051e-01,-8.665164e-02,-9.292285e-01,2.128481e+01,2.154056e+02,9.613970e-02,4.820168e-03,-1.442574e-03,9.148986e-02,3.473420e-01,2.905740e-01,-5.280474e-02,1.946035e-03,4.630546e-04,3.582201e-02,1.633865e-01,-8.591730e-01,4.970183e-01,
2323.000000,1.780879e+02,-6.333599e-01,-8.750590e-02,-8.545926e-01,2.160677e+01,2.157025e+02,9.493209e-02,9.244869e-03,-3.720412e-04,6.199029e-02,3.022643e-01,2.986059e-01,-5.280461e-02,1.941436e-03,4.619839e-04,2.356284e-02,1.864827e-01,-8.544107e-01,4.978304e-01,
2324.000000,1.781819e+02,-6.219346e-01,-8.724801e-02,-8.162441e-01,2.187686e+01,2.160047e+02,9.322183e-02,1.364369e-02,8.910622e-04,1.808176e-02,2.408459e-01,3.090861e-01,-5.280448e-02,1.936847e-03,4.609157e-04,1.128574e-02,2.094467e-01,-8.490528e-01,4.982950e-01,
2325.000000,1.782741e+02,-6.061514e-01,-8.573327e-02,-8.245739e-01,2.208324e+01,2.163139e+02,9.107788e-02,1.791005e-02,2.132543e-03,-3.434819e-02,1.725098e-01,3.081936e-01,-5.280435e-02,1.932270e-03,4.598500e-04,-1.002867e-03,2.322662e-01,-8.431019e-01,4.984118e-01,
2326.000000,1.783639e+02,-5.862136e-01,-8.300614e-02,-8.847434e-01,2.222303e+01,2.166153e+02,8.858136e-02,2.194567e-02,3.318623e-03,-8.573103e-02,1.074645e-01,2.936955e-01,-5.280423e-02,1.927704e-03,4.587867e-04,-1.329290e-02,2.549227e-01,-8.365628e-01,4.981809e-01,
2327.000000,1.784511e+02,-5.624028e-01,-7.909509e-02,-9.936310e-01,2.230083e+01,2.168981e+02,8.584090e-02,2.569918e-02,4.501140e-03,-1.324894e-01,4.771669e-02,2.723276e-01,-5.280410e-02,1.923148e-03,4.577259e-04,-2.557503e-02,2.773988e-01,-8.294404e-01,4.976025e-01,
2328.000000,1.785355e+02,-5.349914e-01,-7.399901e-02,-1.146097e+00,2.232190e+01,2.171584e+02,8.295747e-02,2.914391e-02,5.693605e-03,-1.729350e-01,-6.054261e-03,2.482121e-01,-5.280398e-02,1.918604e-03,4.566676e-04,-3.784137e-02,2.996803e-01,-8.217393e-01,4.966770e-01,
2329.000000,1.786170e+02,-5.043095e-01,-6.775935e-02,-1.334227e+00,2.229424e+01,2.173953e+02,8.005217e-02,3.224421e-02,6.795698e-03,-2.040424e-01,-5.006843e-02,2.253747e-01,-5.280385e-02,1.914070e-03,4.556117e-04,-5.008327e-02,3.217514e-01,-8.134650e-01,4.954051e-01,
2330.000000,1.786957e+02,-4.707511e-01,-6.060720e-02,-1.545614e+00,2.223232e+01,2.176143e+02,7.724237e-02,3.491835e-02,7.551498e-03,-2.203886e-01,-7.587329e-02,2.115605e-01,-5.280373e-02,1.909547e-03,4.545583e-04,-6.229205e-02,3.435965e-01,-8.046232e-01,4.937878e-01,
2331.000000,1.787716e+02,-4.347683e-01,-5.301263e-02,-1.763144e+00,2.215845e+01,2.178286e+02,7.461900e-02,3.711409e-02,7.729999e-03,-2.175244e-01,-7.582579e-02,2.142481e-01,-5.280360e-02,1.905035e-03,4.535072e-04,-7.445919e-02,3.652004e-01,-7.952202e-01,4.918263e-01,
2332.000000,1.788451e+02,-3.967905e-01,-4.548599e-02,-1.969097e+00,2.209713e+01,2.180536e+02,7.225654e-02,3.887149e-02,7.352878e-03,-1.957243e-01,-4.883577e-02,2.345136e-01,-5.280348e-02,1.900534e-03,4.524587e-04,-8.657651e-02,3.865486e-01,-7.852623e-01,4.895219e-01,
2333.000000,1.789163e+02,-3.572031e-01,-3.845709e-02,-2.146926e+00,2.207226e+01,2.183044e+02,7.019162e-02,4.031878e-02,6.710889e-03,-1.605154e-01,-1.754973e-03,2.666514e-01,-5.280336e-02,1.896044e-03,4.514125e-04,-9.863546e-02,4.076260e-01,-7.747563e-01,4.868764e-01,
2334.000000,1.789856e+02,-3.162745e-01,-3.207543e-02,-2.286125e+00,2.209917e+01,2.185915e+02,6.834025e-02,4.155137e-02,6.050857e-03,-1.182274e-01,5.515569e-02,3.068634e-01,-5.280323e-02,1.891565e-03,4.503687e-04,-1.106275e-01,4.284177e-01,-7.637097e-01,4.838917e-01,
2335.000000,1.790531e+02,-2.742129e-01,-2.631096e-02,-2.382250e+00,2.218226e+01,2.189261e+02,6.665575e-02,4.258994e-02,5.468874e-03,-7.407595e-02,1.113567e-01,3.608603e-01,-5.280311e-02,1.887096e-03,4.493274e-04,-1.225441e-01,4.489091e-01,-7.521303e-01,4.805698e-01,
2336.000000,1.791190e+02,-2.312140e-01,-2.109459e-02,-2.435447e+00,2.231813e+01,2.193212e+02,6.513183e-02,4.343441e-02,4.956792e-03,-3.184236e-02,1.614470e-01,4.278884e-01,-5.280299e-02,1.882638e-03,4.482885e-04,-1.343769e-01,4.690858e-01,-7.400263e-01,4.769133e-01,
2337.000000,1.791834e+02,-1.874673e-01,-1.638679e-02,-2.448329e+00,2.250402e+01,2.197754e+02,6.377513e-02,4.407874e-02,4.462216e-03,6.504108e-03,2.096320e-01,4.845660e-01,-5.280287e-02,1.878191e-03,4.472520e-04,-1.461180e-01,4.889342e-01,-7.274057e-01,4.729246e-01,
2338.000000,1.792466e+02,-1.431590e-01,-1.217684e-02,-2.425360e+00,2.274128e+01,2.202641e+02,6.258511e-02,4.453088e-02,3.969400e-03,3.848128e-02,2.654407e-01,4.865842e-01,-5.280275e-02,1.873754e-03,4.462178e-04,-1.577596e-01,5.084413e-01,-7.142767e-01,4.686064e-01,
2339.000000,1.793087e+02,-9.845127e-02,-8.349865e-03,-2.378094e+00,2.303587e+01,2.207154e+02,6.157367e-02,4.487922e-02,3.721724e-03,5.406431e-02,3.231000e-01,4.098685e-01,-5.280263e-02,1.869328e-03,4.451861e-04,-1.692930e-01,5.275927e-01,-7.006490e-01,4.639619e-01,
2340.000000,1.793699e+02,-5.340897e-02,-4.546843e-03,-2.325293e+00,2.338121e+01,2.210775e+02,6.085240e-02,4.520395e-02,3.932889e-03,4.979564e-02,3.654536e-01,3.173354e-01,-5.280251e-02,1.864913e-03,4.441568e-04,-1.807101e-01,5.463748e-01,-6.865322e-01,4.589943e-01,
2341.000000,1.794306e+02,-8.061423e-03,-3.457068e-04,-2.282827e+00,2.375913e+01,2.213708e+02,6.053087e-02,4.548361e-02,4.488333e-03,3.467968e-02,3.887660e-01,2.754136e-01,-5.280240e-02,1.860508e-03,4.431298e-04,-1.920029e-01,5.647744e-01,-6.719362e-01,4.537073e-01,
2342.000000,1.794911e+02,3.750348e-02,4.438335e-03,-2.255425e+00,2.415143e+01,2.216558e+02,6.065910e-02,4.562485e-02,5.059438e-03,2.099126e-02,3.936426e-01,3.015919e-01,-5.280228e-02,1.856114e-03,4.421052e-04,-2.031634e-01,5.827788e-01,-6.568711e-01,4.481046e-01,
2343.000000,1.795520e+02,8.307911e-02,9.606190e-03,-2.234459e+00,2.453562e+01,2.219915e+02,6.121745e-02,4.549581e-02,5.221001e-03,2.302149e-02,3.717963e-01,3.708554e-01,-5.280216e-02,1.851730e-03,4.410830e-04,-2.141838e-01,6.003753e-01,-6.413474e-01,4.421902e-01,
2344.000000,1.796137e+02,1.283548e-01,1.462433e-02,-2.199826e+00,2.488364e+01,2.223872e+02,6.208671e-02,4.502042e-02,4.753969e-03,4.847381e-02,3.222609e-01,4.138733e-01,-5.280205e-02,1.847357e-03,4.400631e-04,-2.250565e-01,6.175517e-01,-6.253759e-01,4.359681e-01,
2345.000000,1.796763e+02,1.730091e-01,1.895791e-02,-2.132878e+00,2.517958e+01,2.227934e+02,6.313618e-02,4.426571e-02,3.890523e-03,8.572778e-02,2.707409e-01,3.937905e-01,-5.280193e-02,1.842994e-03,4.390456e-04,-2.357738e-01,6.342961e-01,-6.089678e-01,4.294429e-01,
2346.000000,1.797400e+02,2.168041e-01,2.234563e-02,-2.028971e+00,2.543124e+01,2.231645e+02,6.435186e-02,4.330621e-02,2.877182e-03,1.215822e-01,2.342385e-01,3.480249e-01,-5.280181e-02,1.838642e-03,4.380305e-04,-2.463281e-01,6.505967e-01,-5.921345e-01,4.226191e-01,
2347.000000,1.798051e+02,2.595490e-01,2.471152e-02,-1.893192e+00,2.565599e+01,2.234939e+02,6.576396e-02,4.218063e-02,1.854788e-03,1.498161e-01,2.156229e-01,3.110434e-01,-5.280170e-02,1.834300e-03,4.370177e-04,-2.567119e-01,6.664419e-01,-5.748882e-01,4.155017e-01,
2348.000000,1.798717e+02,3.010985e-01,2.610833e-02,-1.734461e+00,2.587215e+01,2.237957e+02,6.741429e-02,4.091745e-02,9.399388e-04,1.675708e-01,2.168401e-01,2.926248e-01,-5.280159e-02,1.829968e-03,4.360072e-04,-2.669180e-01,6.818209e-01,-5.572405e-01,4.080955e-01,
2349.000000,1.799401e+02,3.412923e-01,2.667295e-02,-1.563371e+00,2.610028e+01,2.240862e+02,6.933637e-02,3.951095e-02,1.698654e-04,1.758516e-01,2.366119e-01,2.875222e-01,-5.280147e-02,1.825647e-03,4.349991e-04,-2.769387e-01,6.967219e-01,-5.392051e-01,4.004065e-01,
2350.000000,1.800106e+02,3.799763e-01,2.651834e-02,-1.387251e+00,2.635547e+01,2.243741e+02,7.153218e-02,3.792420e-02,-5.111358e-04,1.784363e-01,2.691374e-01,2.867396e-01,-5.280136e-02,1.821337e-03,4.339933e-04,-2.867671e-01,7.111350e-01,-5.207941e-01,3.924397e-01,
2351.000000,1.800833e+02,4.169694e-01,2.574082e-02,-1.209062e+00,2.663802e+01,2.246682e+02,7.394249e-02,3.614254e-02,-1.089573e-03,1.781049e-01,3.010507e-01,2.956805e-01,-5.280125e-02,1.817036e-03,4.329898e-04,-2.963969e-01,7.250511e-01,-5.020196e-01,3.842006e-01,
2352.000000,1.801586e+02,4.520951e-01,2.444440e-02,-1.031773e+00,2.694640e+01,2.249779e+02,7.650850e-02,3.415584e-02,-1.539312e-03,1.769088e-01,3.192483e-01,3.199283e-01,-5.280113e-02,1.812746e-03,4.319887e-04,-3.058218e-01,7.384610e-01,-4.828934e-01,3.756943e-01,
2353.000000,1.802364e+02,4.851462e-01,2.297941e-02,-8.642233e-01,2.725301e+01,2.253237e+02,7.917705e-02,3.201449e-02,-1.623966e-03,1.653681e-01,3.104103e-01,3.621251e-01,-5.280102e-02,1.808467e-03,4.309898e-04,-3.150339e-01,7.513536e-01,-4.634318e-01,3.669281e-01,
2354.000000,1.803170e+02,5.160112e-01,2.154743e-02,-7.124230e-01,2.754224e+01,2.257136e+02,8.192694e-02,2.972605e-02,-1.282174e-03,1.394333e-01,2.709580e-01,4.153580e-01,-5.280091e-02,1.804197e-03,4.299933e-04,-3.240289e-01,7.637229e-01,-4.436436e-01,3.579061e-01,
2355.000000,1.804003e+02,5.444742e-01,2.051964e-02,-5.931801e-01,2.778467e+01,2.261365e+02,8.474625e-02,2.719393e-02,-7.740456e-04,9.883027e-02,2.137227e-01,4.295588e-01,-5.280080e-02,1.799938e-03,4.289991e-04,-3.327995e-01,7.755589e-01,-4.235446e-01,3.486354e-01,
2356.000000,1.804865e+02,5.702314e-01,1.993544e-02,-5.187501e-01,2.796661e+01,2.265497e+02,8.754527e-02,2.431282e-02,-3.981749e-04,4.993999e-02,1.500340e-01,3.962599e-01,-5.280069e-02,1.795689e-03,4.280072e-04,-3.413392e-01,7.868529e-01,-4.031497e-01,3.391229e-01,
2357.000000,1.805753e+02,5.929291e-01,1.965041e-02,-4.947737e-01,2.808167e+01,2.269204e+02,9.017176e-02,2.107517e-02,-1.733471e-04,-2.034142e-03,7.988806e-02,3.449057e-01,-5.280058e-02,1.791450e-03,4.270176e-04,-3.496419e-01,7.975969e-01,-3.824729e-01,3.293753e-01,
2358.000000,1.806667e+02,6.122425e-01,1.959258e-02,-5.235838e-01,2.812227e+01,2.272361e+02,9.246586e-02,1.754548e-02,6.114582e-05,-5.560882e-02,1.123315e-03,2.863616e-01,-5.280047e-02,1.787221e-03,4.260302e-04,-3.577019e-01,8.077836e-01,-3.615287e-01,3.193994e-01,
2359.000000,1.807600e+02,6.279250e-01,1.986614e-02,-6.058171e-01,2.808159e+01,2.274894e+02,9.426335e-02,1.381513e-02,4.947343e-04,-1.087888e-01,-8.251172e-02,2.199637e-01,-5.280036e-02,1.783003e-03,4.250452e-04,-3.655134e-01,8.174058e-01,-3.403317e-01,3.092021e-01,
2360.000000,1.808549e+02,6.398149e-01,2.071967e-02,-7.389727e-01,2.795758e+01,2.276754e+02,9.541595e-02,9.961168e-03,1.222273e-03,-1.572672e-01,-1.654147e-01,1.520927e-01,-5.280026e-02,1.778794e-03,4.240624e-04,-3.730711e-01,8.264568e-01,-3.188966e-01,2.987907e-01,
2361.000000,1.809505e+02,6.477914e-01,2.235338e-02,-9.140771e-01,2.775358e+01,2.277988e+02,9.583018e-02,5.987855e-03,2.042421e-03,-1.923682e-01,-2.423153e-01,9.537375e-02,-5.280015e-02,1.774596e-03,4.230819e-04,-3.803695e-01,8.349304e-01,-2.972385e-01,2.881724e-01,
2362.000000,1.810462e+02,6.516893e-01,2.457445e-02,-1.111561e+00,2.747912e+01,2.278773e+02,9.554246e-02,1.800584e-03,2.379482e-03,-2.017843e-01,-3.061690e-01,6.228660e-02,-5.280004e-02,1.770407e-03,4.221036e-04,-3.874035e-01,8.428207e-01,-2.753724e-01,2.773548e-01,
2363.000000,1.811413e+02,6.512556e-01,2.666562e-02,-1.303046e+00,2.714911e+01,2.279367e+02,9.469587e-02,-2.674687e-03,1.779030e-03,-1.804770e-01,-3.534711e-01,5.731131e-02,-5.279993e-02,1.766229e-03,4.211277e-04,-3.941682e-01,8.501222e-01,-2.533136e-01,2.663453e-01,
2364.000000,1.812354e+02,6.462478e-01,2.775622e-02,-1.461660e+00,2.677735e+01,2.280039e+02,9.343260e-02,-7.343657e-03,3.886777e-04,-1.363670e-01,-3.898938e-01,7.757584e-02,-5.279983e-02,1.762061e-03,4.201539e-04,-4.006589e-01,8.568298e-01,-2.310774e-01,2.551516e-01,
2365.000000,1.813281e+02,6.365597e-01,2.726379e-02,-1.570247e+00,2.637042e+01,2.281040e+02,9.184381e-02,-1.203156e-02,-1.377659e-03,-8.066061e-02,-4.239620e-01,1.230606e-01,-5.279972e-02,1.757902e-03,4.191825e-04,-4.068709e-01,8.629388e-01,-2.086794e-01,2.437816e-01,
